task_id,task_type,assigned_to,asset_type,location,priority,scheduled_time,start_time,completion_time,status,delay_reason,feedback_score,was_missed,expected_duration,actual_duration,technician_experience,asset_age,day_of_week,is_weekend,prev_misses_by_person,prev_misses_by_asset
TASK_01224,Cleaning,Tech_01,Pump,Building A - Floor 2,Medium,2025-03-06 11:00:22.960462,2025-03-06 11:09:22.960462,2025-03-06 13:27:22.960462,Completed,,5.0,False,116,138.0,4,12,Thursday,False,2,12
TASK_01225,Electrical,Tech_01,Generator,Lobby,High,2025-03-07 11:00:22.960462,2025-03-07 11:05:22.960462,,Missed,,,True,117,,7,3,Friday,False,8,0
TASK_01226,Electrical,Tech_04,Fire Alarm,Warehouse,High,2025-03-18 11:00:22.960462,,,Scheduled,,,False,134,,4,6,Tuesday,False,3,15
TASK_01227,Inspection,Tech_02,AC Unit,Building A - Floor 2,High,2025-02-22 11:00:22.960462,,,Scheduled,,,False,55,,4,3,Saturday,True,4,5
TASK_01228,Plumbing,Tech_02,Fire Alarm,Warehouse,High,2025-03-13 11:00:22.960462,2025-03-13 10:48:22.960462,,In Progress,,,False,31,,10,15,Thursday,False,0,2
TASK_01229,Electrical,Tech_04,Generator,Lobby,Low,2025-02-02 11:00:22.960462,2025-02-02 11:18:22.960462,2025-02-02 14:26:22.960462,Completed,,4.0,False,150,188.0,5,10,Sunday,True,3,10
TASK_01230,HVAC Repair,Tech_01,Pump,Building B - Floor 1,High,2025-02-09 11:00:22.960462,2025-02-09 10:56:22.960462,2025-02-09 12:37:22.960462,Completed,,4.0,False,71,101.0,2,5,Sunday,True,0,14
TASK_01231,Electrical,Tech_05,Pump,Lobby,Low,2025-01-24 11:00:22.960462,2025-01-24 11:16:22.960462,,In Progress,,,False,89,,2,6,Friday,False,6,5
TASK_01232,Inspection,Tech_04,Pump,Building B - Floor 1,Medium,2025-02-17 11:00:22.960462,2025-02-17 11:17:22.960462,2025-02-17 12:21:22.960462,Completed,,4.0,False,65,64.0,6,5,Monday,False,9,11
TASK_01233,Electrical,Tech_03,AC Unit,Building A - Floor 1,High,2025-02-27 11:00:22.960462,2025-02-27 11:28:22.960462,2025-02-27 13:24:22.960462,Completed,,5.0,False,109,116.0,5,13,Thursday,False,3,12
TASK_01234,Electrical,Tech_02,Generator,Building A - Floor 1,High,2025-03-08 11:00:22.960462,2025-03-08 11:20:22.960462,2025-03-08 12:20:22.960462,Completed,,4.0,False,61,60.0,3,3,Saturday,True,10,7
TASK_01235,Cleaning,Tech_05,AC Unit,Warehouse,Medium,2025-02-09 11:00:22.960462,2025-02-09 11:22:22.960462,,Missed,Weather Delay,,True,54,,10,1,Sunday,True,3,9
TASK_01236,Cleaning,Tech_05,AC Unit,Warehouse,Medium,2025-01-24 11:00:22.960462,2025-01-24 11:09:22.960462,2025-01-24 12:38:22.960462,Completed,,4.0,False,58,89.0,3,9,Friday,False,3,12
TASK_01237,Electrical,Tech_02,Fire Alarm,Building A - Floor 2,Medium,2025-03-11 11:00:22.960462,2025-03-11 11:19:22.960462,2025-03-11 11:55:22.960462,Completed,,5.0,False,35,36.0,1,7,Tuesday,False,5,9
TASK_01238,Inspection,Tech_03,Fire Alarm,Building B - Floor 1,High,2025-03-15 11:00:22.960462,2025-03-15 10:46:22.960462,2025-03-15 12:46:22.960462,Completed,,5.0,False,126,120.0,1,5,Saturday,True,5,12
TASK_01239,Inspection,Tech_02,AC Unit,Building A - Floor 2,Medium,2025-02-13 11:00:22.960462,2025-02-13 10:46:22.960462,,Missed,Weather Delay,,True,41,,8,6,Thursday,False,10,9
TASK_01240,Electrical,Tech_04,Pump,Warehouse,High,2025-03-12 11:00:22.960462,2025-03-12 11:04:22.960462,,In Progress,,,False,125,,4,11,Wednesday,False,0,6
TASK_01241,Inspection,Tech_05,Pump,Building B - Floor 1,Low,2025-01-23 11:00:22.960462,2025-01-23 11:23:22.960462,,Missed,Resource Unavailable,,True,95,,6,9,Thursday,False,3,12
TASK_01242,Cleaning,Tech_04,Generator,Lobby,High,2025-02-09 11:00:22.960462,,,Scheduled,,,False,100,,3,15,Sunday,True,9,6
TASK_01243,Electrical,Tech_02,Generator,Building A - Floor 1,Low,2025-03-03 11:00:22.960462,2025-03-03 11:12:22.960462,2025-03-03 12:57:22.960462,Completed,,5.0,False,84,105.0,4,10,Monday,False,7,4
TASK_01244,Electrical,Tech_05,Pump,Building A - Floor 2,High,2025-03-13 11:00:22.960462,2025-03-13 11:14:22.960462,2025-03-13 12:52:22.960462,Completed,,5.0,False,64,98.0,9,3,Thursday,False,7,11
TASK_01245,Cleaning,Tech_04,Pump,Building A - Floor 1,Medium,2025-03-09 11:00:22.960462,2025-03-09 10:51:22.960462,2025-03-09 12:39:22.960462,Completed,,5.0,False,72,108.0,2,1,Sunday,True,0,10
TASK_01246,HVAC Repair,Tech_05,Fire Alarm,Building A - Floor 2,Low,2025-01-31 11:00:22.960462,2025-01-31 11:27:22.960462,,Missed,,,True,96,,4,8,Friday,False,0,1
TASK_01247,HVAC Repair,Tech_02,Light Fixture,Building A - Floor 1,Medium,2025-03-19 11:00:22.960462,,,Scheduled,,,False,116,,8,4,Wednesday,False,8,15
TASK_01248,Electrical,Tech_01,Light Fixture,Lobby,High,2025-02-17 11:00:22.960462,2025-02-17 11:11:22.960462,2025-02-17 12:08:22.960462,Completed,,3.0,False,67,57.0,9,11,Monday,False,5,1
TASK_01249,Electrical,Tech_01,Pump,Building B - Floor 1,Low,2025-01-30 11:00:22.960462,2025-01-30 11:23:22.960462,,Missed,Late Assignment,,True,141,,8,13,Thursday,False,7,5
TASK_01250,Electrical,Tech_04,AC Unit,Building A - Floor 2,Low,2025-02-16 11:00:22.960462,2025-02-16 10:45:22.960462,2025-02-16 11:47:22.960462,Completed,,5.0,False,72,62.0,7,4,Sunday,True,9,13
TASK_01251,Inspection,Tech_03,Light Fixture,Lobby,Medium,2025-03-11 11:00:22.960462,2025-03-11 10:59:22.960462,2025-03-11 12:59:22.960462,Completed,,5.0,False,119,120.0,7,11,Tuesday,False,6,12
TASK_01252,Electrical,Tech_03,AC Unit,Building A - Floor 2,Low,2025-02-26 11:00:22.960462,,,Scheduled,,,False,47,,4,8,Wednesday,False,10,5
TASK_01253,Inspection,Tech_02,Fire Alarm,Building B - Floor 1,High,2025-03-09 11:00:22.960462,2025-03-09 11:05:22.960462,2025-03-09 12:48:22.960462,Completed,,3.0,False,107,103.0,2,6,Sunday,True,4,13
TASK_01254,HVAC Repair,Tech_05,Pump,Lobby,Medium,2025-02-15 11:00:22.960462,2025-02-15 11:18:22.960462,,Missed,,,True,155,,9,11,Saturday,True,8,0
TASK_01255,Cleaning,Tech_05,Pump,Warehouse,Low,2025-03-16 11:00:22.960462,2025-03-16 11:20:22.960462,,In Progress,,,False,124,,9,15,Sunday,True,2,9
TASK_01256,Electrical,Tech_05,Pump,Building A - Floor 2,High,2025-01-26 11:00:22.960462,,,Scheduled,,,False,70,,8,2,Sunday,True,8,0
TASK_01257,Electrical,Tech_01,Fire Alarm,Warehouse,Medium,2025-02-28 11:00:22.960462,2025-02-28 11:20:22.960462,,Missed,,,True,108,,1,11,Friday,False,9,7
TASK_01258,Plumbing,Tech_04,Pump,Warehouse,Medium,2025-01-25 11:00:22.960462,2025-01-25 10:58:22.960462,2025-01-25 13:46:22.960462,Completed,,3.0,False,154,168.0,5,13,Saturday,True,3,10
TASK_01259,Electrical,Tech_05,Fire Alarm,Lobby,Medium,2025-02-09 11:00:22.960462,2025-02-09 11:08:22.960462,2025-02-09 12:29:22.960462,Completed,,5.0,False,57,81.0,3,5,Sunday,True,3,12
TASK_01260,Cleaning,Tech_01,Generator,Building B - Floor 1,Medium,2025-03-12 11:00:22.960462,2025-03-12 10:52:22.960462,2025-03-12 13:43:22.960462,Completed,,3.0,False,157,171.0,7,14,Wednesday,False,3,2
TASK_01261,Electrical,Tech_04,Pump,Building A - Floor 1,High,2025-03-08 11:00:22.960462,2025-03-08 10:51:22.960462,2025-03-08 11:35:22.960462,Completed,,5.0,False,44,44.0,3,5,Saturday,True,7,1
TASK_01262,Cleaning,Tech_01,Generator,Warehouse,Medium,2025-02-17 11:00:22.960462,2025-02-17 10:49:22.960462,2025-02-17 11:50:22.960462,Completed,,4.0,False,35,61.0,9,5,Monday,False,3,7
TASK_01263,Electrical,Tech_04,Fire Alarm,Building A - Floor 1,Medium,2025-02-15 11:00:22.960462,,,Scheduled,,,False,84,,2,5,Saturday,True,9,3
TASK_01264,Plumbing,Tech_03,Generator,Warehouse,Medium,2025-02-21 11:00:22.960462,2025-02-21 11:11:22.960462,2025-02-21 11:56:22.960462,Completed,,4.0,False,34,45.0,3,15,Friday,False,10,11
TASK_01265,Plumbing,Tech_01,Generator,Building B - Floor 1,High,2025-02-21 11:00:22.960462,2025-02-21 10:55:22.960462,,Missed,Late Assignment,,True,119,,8,9,Friday,False,9,7
TASK_01266,HVAC Repair,Tech_01,AC Unit,Building A - Floor 1,High,2025-03-06 11:00:22.960462,2025-03-06 11:29:22.960462,2025-03-06 12:58:22.960462,Completed,,3.0,False,95,89.0,4,15,Thursday,False,10,1
TASK_01267,Inspection,Tech_05,AC Unit,Building A - Floor 1,High,2025-02-19 11:00:22.960462,2025-02-19 11:03:22.960462,2025-02-19 12:54:22.960462,Completed,,4.0,False,121,111.0,7,11,Wednesday,False,9,4
TASK_01268,Electrical,Tech_05,AC Unit,Building A - Floor 1,High,2025-02-19 11:00:22.960462,2025-02-19 11:10:22.960462,,Missed,Resource Unavailable,,True,106,,9,2,Wednesday,False,4,6
TASK_01269,Plumbing,Tech_04,Fire Alarm,Building B - Floor 1,High,2025-03-01 11:00:22.960462,2025-03-01 11:19:22.960462,,Missed,Weather Delay,,True,80,,6,15,Saturday,True,1,11
TASK_01270,Inspection,Tech_03,AC Unit,Lobby,Low,2025-02-26 11:00:22.960462,,,Scheduled,,,False,62,,7,13,Wednesday,False,5,12
TASK_01271,Electrical,Tech_02,Light Fixture,Lobby,Low,2025-01-29 11:00:22.960462,2025-01-29 10:45:22.960462,2025-01-29 12:50:22.960462,Completed,,4.0,False,87,125.0,9,1,Wednesday,False,3,10
TASK_01272,Electrical,Tech_02,Fire Alarm,Warehouse,High,2025-03-05 11:00:22.960462,2025-03-05 11:05:22.960462,,Missed,Late Assignment,,True,37,,8,2,Wednesday,False,7,4
TASK_01273,HVAC Repair,Tech_05,Fire Alarm,Warehouse,Low,2025-01-28 11:00:22.960462,2025-01-28 11:07:22.960462,,In Progress,,,False,96,,6,9,Tuesday,False,0,8
TASK_01274,Inspection,Tech_01,Pump,Building B - Floor 1,Medium,2025-01-29 11:00:22.960462,,,Scheduled,,,False,68,,5,10,Wednesday,False,2,4
TASK_01275,Cleaning,Tech_04,Pump,Lobby,Low,2025-01-26 11:00:22.960462,2025-01-26 11:23:22.960462,,Missed,Weather Delay,,True,157,,9,6,Sunday,True,3,13
TASK_01276,Cleaning,Tech_02,Light Fixture,Building A - Floor 2,High,2025-02-14 11:00:22.960462,2025-02-14 11:21:22.960462,2025-02-14 12:59:22.960462,Completed,,5.0,False,94,98.0,6,5,Friday,False,1,9
TASK_01277,Electrical,Tech_02,AC Unit,Warehouse,Low,2025-01-26 11:00:22.960462,2025-01-26 10:59:22.960462,2025-01-26 13:55:22.960462,Completed,,4.0,False,167,176.0,5,5,Sunday,True,6,5
TASK_01278,HVAC Repair,Tech_04,AC Unit,Lobby,High,2025-03-08 11:00:22.960462,2025-03-08 11:23:22.960462,,Missed,Resource Unavailable,,True,147,,5,8,Saturday,True,5,8
TASK_01279,Inspection,Tech_04,AC Unit,Building B - Floor 1,Medium,2025-03-19 11:00:22.960462,2025-03-19 10:50:22.960462,2025-03-19 12:20:22.960462,Completed,,4.0,False,56,90.0,4,15,Wednesday,False,9,14
TASK_01280,HVAC Repair,Tech_01,Pump,Building A - Floor 1,Low,2025-02-21 11:00:22.960462,2025-02-21 10:51:22.960462,,In Progress,,,False,63,,4,14,Friday,False,9,14
TASK_01281,Electrical,Tech_03,AC Unit,Building A - Floor 2,Low,2025-03-09 11:00:22.960462,2025-03-09 11:13:22.960462,2025-03-09 12:25:22.960462,Completed,,5.0,False,50,72.0,1,15,Sunday,True,8,14
TASK_01282,Electrical,Tech_03,Fire Alarm,Building B - Floor 1,Low,2025-02-10 11:00:22.960462,2025-02-10 11:02:22.960462,,Missed,Access Denied,,True,125,,5,12,Monday,False,1,1
TASK_01283,Inspection,Tech_01,Pump,Building A - Floor 1,Medium,2025-01-22 11:00:22.960462,2025-01-22 11:15:22.960462,2025-01-22 13:43:22.960462,Completed,,3.0,False,148,148.0,9,5,Wednesday,False,4,3
TASK_01284,HVAC Repair,Tech_01,Generator,Building A - Floor 1,Medium,2025-02-27 11:00:22.960462,2025-02-27 10:58:22.960462,,Missed,Late Assignment,,True,86,,1,7,Thursday,False,7,6
TASK_01285,HVAC Repair,Tech_05,AC Unit,Warehouse,High,2025-03-04 11:00:22.960462,2025-03-04 11:29:22.960462,2025-03-04 13:22:22.960462,Completed,,4.0,False,81,113.0,10,5,Tuesday,False,9,12
TASK_01286,Electrical,Tech_03,Light Fixture,Warehouse,Medium,2025-01-30 11:00:22.960462,2025-01-30 10:55:22.960462,2025-01-30 13:41:22.960462,Completed,,3.0,False,127,166.0,3,14,Thursday,False,2,9
TASK_01287,Plumbing,Tech_03,AC Unit,Lobby,High,2025-03-08 11:00:22.960462,2025-03-08 11:00:22.960462,2025-03-08 12:05:22.960462,Completed,,4.0,False,39,65.0,7,4,Saturday,True,6,7
TASK_01288,Inspection,Tech_02,AC Unit,Building A - Floor 1,Medium,2025-01-23 11:00:22.960462,2025-01-23 10:54:22.960462,2025-01-23 13:26:22.960462,Completed,,4.0,False,158,152.0,4,9,Thursday,False,1,14
TASK_01289,Inspection,Tech_03,Fire Alarm,Warehouse,High,2025-02-23 11:00:22.960462,2025-02-23 11:04:22.960462,2025-02-23 12:35:22.960462,Completed,,3.0,False,85,91.0,2,3,Sunday,True,0,1
TASK_01290,Plumbing,Tech_02,Pump,Warehouse,High,2025-01-24 11:00:22.960462,2025-01-24 11:16:22.960462,,In Progress,,,False,106,,4,10,Friday,False,6,15
TASK_01291,HVAC Repair,Tech_05,Generator,Lobby,High,2025-02-22 11:00:22.960462,2025-02-22 11:23:22.960462,,Missed,Late Assignment,,True,62,,4,15,Saturday,True,10,5
TASK_01292,Plumbing,Tech_05,Light Fixture,Lobby,Low,2025-02-14 11:00:22.960462,2025-02-14 10:46:22.960462,2025-02-14 11:46:22.960462,Completed,,5.0,False,48,60.0,3,1,Friday,False,0,5
TASK_01293,Electrical,Tech_01,AC Unit,Warehouse,High,2025-03-15 11:00:22.960462,2025-03-15 10:56:22.960462,2025-03-15 11:58:22.960462,Completed,,4.0,False,66,62.0,9,2,Saturday,True,0,11
TASK_01294,Plumbing,Tech_04,Generator,Building B - Floor 1,High,2025-03-17 11:00:22.960462,2025-03-17 11:09:22.960462,2025-03-17 14:04:22.960462,Completed,,3.0,False,147,175.0,5,15,Monday,False,5,3
TASK_01295,Cleaning,Tech_03,Light Fixture,Lobby,High,2025-01-26 11:00:22.960462,2025-01-26 11:15:22.960462,,Missed,Weather Delay,,True,109,,9,4,Sunday,True,6,4
TASK_01296,Plumbing,Tech_03,Fire Alarm,Building B - Floor 1,Low,2025-03-06 11:00:22.960462,2025-03-06 10:55:22.960462,,In Progress,,,False,153,,10,14,Thursday,False,5,14
TASK_01297,HVAC Repair,Tech_05,AC Unit,Building A - Floor 1,Low,2025-02-18 11:00:22.960462,2025-02-18 11:07:22.960462,2025-02-18 14:07:22.960462,Completed,,5.0,False,155,180.0,4,13,Tuesday,False,10,14
TASK_01298,HVAC Repair,Tech_03,Pump,Lobby,Low,2025-02-11 11:00:22.960462,2025-02-11 11:22:22.960462,2025-02-11 13:36:22.960462,Completed,,5.0,False,142,134.0,4,2,Tuesday,False,8,11
TASK_01299,Electrical,Tech_05,Fire Alarm,Warehouse,Medium,2025-01-24 11:00:22.960462,2025-01-24 11:05:22.960462,,In Progress,,,False,180,,5,3,Friday,False,1,6
TASK_01300,Inspection,Tech_04,Generator,Building A - Floor 1,Low,2025-02-09 11:00:22.960462,,,Scheduled,,,False,87,,6,9,Sunday,True,1,14
TASK_01301,Inspection,Tech_03,Pump,Building A - Floor 1,High,2025-01-30 11:00:22.960462,2025-01-30 11:07:22.960462,2025-01-30 14:06:22.960462,Completed,,5.0,False,173,179.0,3,9,Thursday,False,5,14
TASK_01302,Plumbing,Tech_03,Generator,Warehouse,Medium,2025-01-29 11:00:22.960462,,,Scheduled,,,False,131,,10,6,Wednesday,False,5,8
TASK_01303,HVAC Repair,Tech_04,Fire Alarm,Building B - Floor 1,High,2025-02-10 11:00:22.960462,2025-02-10 11:22:22.960462,,Missed,Resource Unavailable,,True,49,,6,10,Monday,False,7,15
TASK_01304,Cleaning,Tech_04,Light Fixture,Building B - Floor 1,Low,2025-02-12 11:00:22.960462,2025-02-12 10:57:22.960462,,Missed,Weather Delay,,True,85,,8,6,Wednesday,False,9,3
TASK_01305,Inspection,Tech_01,Pump,Lobby,Medium,2025-03-09 11:00:22.960462,,,Scheduled,,,False,158,,7,14,Sunday,True,9,3
TASK_01306,Electrical,Tech_04,Pump,Building B - Floor 1,Low,2025-03-03 11:00:22.960462,,,Scheduled,,,False,115,,9,14,Monday,False,3,10
TASK_01307,Plumbing,Tech_01,Light Fixture,Warehouse,Low,2025-03-07 11:00:22.960462,,,Scheduled,,,False,171,,4,5,Friday,False,8,8
TASK_01308,HVAC Repair,Tech_03,AC Unit,Warehouse,Low,2025-02-21 11:00:22.960462,2025-02-21 10:51:22.960462,,Missed,Late Assignment,,True,177,,2,12,Friday,False,4,0
TASK_01309,Plumbing,Tech_02,Pump,Lobby,High,2025-02-03 11:00:22.960462,2025-02-03 11:06:22.960462,,Missed,Weather Delay,,True,120,,8,2,Monday,False,5,7
TASK_01310,Electrical,Tech_05,Pump,Building A - Floor 1,Low,2025-02-22 11:00:22.960462,2025-02-22 11:11:22.960462,2025-02-22 13:41:22.960462,Completed,,5.0,False,131,150.0,3,3,Saturday,True,1,3
TASK_01311,Cleaning,Tech_05,Fire Alarm,Warehouse,High,2025-03-03 11:00:22.960462,2025-03-03 11:01:22.960462,,In Progress,,,False,90,,8,12,Monday,False,6,9
TASK_01312,HVAC Repair,Tech_05,Pump,Warehouse,Medium,2025-01-21 11:00:22.960462,2025-01-21 11:30:22.960462,2025-01-21 13:11:22.960462,Completed,,3.0,False,72,101.0,7,2,Tuesday,False,4,14
TASK_01313,Cleaning,Tech_02,Generator,Building A - Floor 1,Low,2025-02-18 11:00:22.960462,2025-02-18 11:03:22.960462,,In Progress,,,False,50,,6,11,Tuesday,False,0,8
TASK_01314,Inspection,Tech_01,Pump,Building A - Floor 2,Medium,2025-01-25 11:00:22.960462,,,Scheduled,,,False,44,,5,4,Saturday,True,1,12
TASK_01315,Cleaning,Tech_05,Fire Alarm,Building A - Floor 2,Medium,2025-03-07 11:00:22.960462,2025-03-07 10:49:22.960462,2025-03-07 13:23:22.960462,Completed,,5.0,False,151,154.0,7,12,Friday,False,10,15
TASK_01316,HVAC Repair,Tech_03,Pump,Building A - Floor 2,High,2025-03-08 11:00:22.960462,2025-03-08 11:27:22.960462,2025-03-08 12:19:22.960462,Completed,,4.0,False,59,52.0,10,14,Saturday,True,5,12
TASK_01317,Plumbing,Tech_01,Pump,Building A - Floor 1,High,2025-03-18 11:00:22.960462,2025-03-18 11:23:22.960462,,In Progress,,,False,147,,10,6,Tuesday,False,1,7
TASK_01318,HVAC Repair,Tech_03,Light Fixture,Building B - Floor 1,Low,2025-03-14 11:00:22.960462,2025-03-14 11:10:22.960462,2025-03-14 13:40:22.960462,Completed,,4.0,False,149,150.0,3,14,Friday,False,7,4
TASK_01319,Electrical,Tech_02,Pump,Warehouse,Medium,2025-03-02 11:00:22.960462,2025-03-02 11:16:22.960462,2025-03-02 12:42:22.960462,Completed,,3.0,False,77,86.0,8,8,Sunday,True,4,11
TASK_01320,HVAC Repair,Tech_04,Light Fixture,Building A - Floor 2,Medium,2025-02-26 11:00:22.960462,2025-02-26 10:48:22.960462,2025-02-26 12:51:22.960462,Completed,,4.0,False,122,123.0,8,7,Wednesday,False,3,15
TASK_01321,HVAC Repair,Tech_02,Light Fixture,Building A - Floor 1,Low,2025-03-20 11:00:22.960462,2025-03-20 10:48:22.960462,,In Progress,,,False,78,,10,15,Thursday,False,1,4
TASK_01322,Inspection,Tech_04,Pump,Building A - Floor 1,High,2025-02-09 11:00:22.960462,2025-02-09 11:06:22.960462,2025-02-09 13:43:22.960462,Completed,,5.0,False,130,157.0,2,4,Sunday,True,2,13
TASK_01323,Inspection,Tech_05,AC Unit,Lobby,Low,2025-02-11 11:00:22.960462,2025-02-11 11:01:22.960462,2025-02-11 13:12:22.960462,Completed,,4.0,False,111,131.0,1,3,Tuesday,False,9,9
TASK_01324,Inspection,Tech_03,Pump,Building B - Floor 1,Medium,2025-03-07 11:00:22.960462,,,Scheduled,,,False,65,,10,2,Friday,False,5,13
TASK_01325,Inspection,Tech_03,Generator,Building B - Floor 1,High,2025-01-21 11:00:22.960462,2025-01-21 10:57:22.960462,2025-01-21 12:27:22.960462,Completed,,5.0,False,74,90.0,10,5,Tuesday,False,10,14
TASK_01326,Inspection,Tech_04,Light Fixture,Warehouse,Low,2025-03-18 11:00:22.960462,2025-03-18 11:22:22.960462,2025-03-18 14:14:22.960462,Completed,,5.0,False,175,172.0,9,5,Tuesday,False,3,2
TASK_01327,Electrical,Tech_01,Generator,Building A - Floor 1,Medium,2025-03-15 11:00:22.960462,2025-03-15 11:19:22.960462,2025-03-15 12:59:22.960462,Completed,,3.0,False,95,100.0,9,10,Saturday,True,0,11
TASK_01328,HVAC Repair,Tech_04,AC Unit,Building A - Floor 2,Medium,2025-02-15 11:00:22.960462,2025-02-15 11:21:22.960462,2025-02-15 12:56:22.960462,Completed,,3.0,False,64,95.0,10,3,Saturday,True,4,5
TASK_01329,Plumbing,Tech_01,Generator,Warehouse,Low,2025-02-09 11:00:22.960462,2025-02-09 11:24:22.960462,2025-02-09 14:33:22.960462,Completed,,4.0,False,174,189.0,1,4,Sunday,True,1,7
TASK_01330,Plumbing,Tech_04,Pump,Building B - Floor 1,High,2025-01-27 11:00:22.960462,2025-01-27 10:57:22.960462,2025-01-27 13:23:22.960462,Completed,,3.0,False,149,146.0,9,6,Monday,False,0,10
TASK_01331,Inspection,Tech_04,Pump,Lobby,High,2025-03-08 11:00:22.960462,,,Scheduled,,,False,71,,6,4,Saturday,True,5,5
TASK_01332,HVAC Repair,Tech_03,Generator,Lobby,Low,2025-03-16 11:00:22.960462,,,Scheduled,,,False,31,,8,8,Sunday,True,5,7
TASK_01333,Inspection,Tech_03,Generator,Building B - Floor 1,Low,2025-03-04 11:00:22.960462,2025-03-04 11:14:22.960462,2025-03-04 13:02:22.960462,Completed,,5.0,False,84,108.0,3,4,Tuesday,False,0,0
TASK_01334,Cleaning,Tech_01,Generator,Warehouse,High,2025-02-07 11:00:22.960462,2025-02-07 10:51:22.960462,2025-02-07 12:36:22.960462,Completed,,3.0,False,81,105.0,6,13,Friday,False,9,9
TASK_01335,Inspection,Tech_04,Light Fixture,Lobby,Medium,2025-01-30 11:00:22.960462,2025-01-30 10:50:22.960462,2025-01-30 12:25:22.960462,Completed,,3.0,False,82,95.0,10,4,Thursday,False,4,9
TASK_01336,Cleaning,Tech_03,Fire Alarm,Building A - Floor 1,Low,2025-03-09 11:00:22.960462,2025-03-09 10:53:22.960462,2025-03-09 12:48:22.960462,Completed,,4.0,False,103,115.0,1,3,Sunday,True,1,4
TASK_01337,Cleaning,Tech_05,Generator,Building B - Floor 1,High,2025-03-13 11:00:22.960462,2025-03-13 11:10:22.960462,,Missed,Access Denied,,True,135,,10,8,Thursday,False,5,8
TASK_01338,HVAC Repair,Tech_01,AC Unit,Building A - Floor 1,Low,2025-02-22 11:00:22.960462,2025-02-22 11:26:22.960462,,Missed,Access Denied,,True,150,,9,1,Saturday,True,8,7
TASK_01339,HVAC Repair,Tech_03,AC Unit,Lobby,High,2025-02-06 11:00:22.960462,,,Scheduled,,,False,103,,10,5,Thursday,False,2,0
TASK_01340,Cleaning,Tech_01,Pump,Building A - Floor 2,High,2025-02-16 11:00:22.960462,2025-02-16 10:48:22.960462,2025-02-16 13:15:22.960462,Completed,,5.0,False,120,147.0,6,1,Sunday,True,0,13
TASK_01341,Plumbing,Tech_01,Fire Alarm,Building A - Floor 1,Low,2025-02-21 11:00:22.960462,2025-02-21 11:02:22.960462,,Missed,,,True,36,,6,11,Friday,False,9,15
TASK_01342,Cleaning,Tech_01,Light Fixture,Building B - Floor 1,Medium,2025-02-23 11:00:22.960462,2025-02-23 11:23:22.960462,,In Progress,,,False,106,,2,11,Sunday,True,5,3
TASK_01343,Plumbing,Tech_05,AC Unit,Building A - Floor 2,Low,2025-03-10 11:00:22.960462,2025-03-10 10:53:22.960462,,In Progress,,,False,164,,9,15,Monday,False,2,6
TASK_01344,HVAC Repair,Tech_05,Light Fixture,Building A - Floor 1,High,2025-02-12 11:00:22.960462,2025-02-12 11:27:22.960462,,Missed,Weather Delay,,True,125,,7,6,Wednesday,False,2,15
TASK_01345,Cleaning,Tech_04,Pump,Building A - Floor 2,Low,2025-03-12 11:00:22.960462,2025-03-12 11:05:22.960462,2025-03-12 12:34:22.960462,Completed,,3.0,False,91,89.0,6,3,Wednesday,False,10,0
TASK_01346,Plumbing,Tech_04,Fire Alarm,Lobby,High,2025-02-18 11:00:22.960462,2025-02-18 10:48:22.960462,2025-02-18 12:36:22.960462,Completed,,4.0,False,104,108.0,9,8,Tuesday,False,0,14
TASK_01347,Electrical,Tech_01,Generator,Building B - Floor 1,High,2025-03-03 11:00:22.960462,2025-03-03 11:00:22.960462,,In Progress,,,False,37,,1,12,Monday,False,7,9
